     0.00306450     0.00357577     0.00415608     0.00481173     0.00554909
     0.00637451     0.00729415     0.00831392     0.00943933      0.0106753
      0.0120260      0.0134948      0.0150840      0.0167946      0.0186263
      0.0205772      0.0226438      0.0248208      0.0271010      0.0294754
      0.0319328      0.0344603      0.0370427      0.0396635      0.0423041
      0.0449446      0.0475638      0.0501394      0.0526483      0.0550673
      0.0573729      0.0595420      0.0615521      0.0633821      0.0650120
      0.0664239      0.0676018      0.0685324      0.0692049      0.0696116
      0.0697477      0.0696116      0.0692049      0.0685324      0.0676018
      0.0664239      0.0650120      0.0633821      0.0615521      0.0595420
      0.0573729      0.0550673      0.0526483      0.0501394      0.0475638
      0.0449446      0.0423041      0.0396635      0.0370427      0.0344603
      0.0319328      0.0294754      0.0271010      0.0248208      0.0226438
      0.0205772      0.0186263      0.0167946      0.0150840      0.0134948
      0.0120260      0.0106753     0.00943933     0.00831392     0.00729415
     0.00637451     0.00554909     0.00481173     0.00415608     0.00357577
     0.00306450     0.00357577     0.00417235     0.00484947     0.00561451
     0.00647489     0.00743801     0.00851108     0.00970100      0.0110142
      0.0124563      0.0140324      0.0157463      0.0176006      0.0195965
      0.0217338      0.0240102      0.0264216      0.0289618      0.0316225
      0.0343930      0.0372604      0.0402095      0.0432228      0.0462809
      0.0493620      0.0524431      0.0554992      0.0585045      0.0614320
      0.0642546      0.0669448      0.0694758      0.0718213      0.0739566
      0.0758585      0.0775059      0.0788803      0.0799662      0.0807509
      0.0812254      0.0813842      0.0812254      0.0807509      0.0799662
      0.0788803      0.0775059      0.0758585      0.0739566      0.0718213
      0.0694758      0.0669448      0.0642546      0.0614320      0.0585045
      0.0554992      0.0524431      0.0493620      0.0462809      0.0432228
      0.0402095      0.0372604      0.0343930      0.0316225      0.0289618
      0.0264216      0.0240102      0.0217338      0.0195965      0.0176006
      0.0157463      0.0140324      0.0124563      0.0110142     0.00970100
     0.00851108     0.00743801     0.00647489     0.00561451     0.00484947
     0.00417235     0.00357577     0.00415608     0.00484947     0.00563648
     0.00652567     0.00752569     0.00864511     0.00989233      0.0112754
      0.0128016      0.0144778      0.0163097      0.0183017      0.0204569
      0.0227768      0.0252610      0.0279068      0.0307095      0.0336620
      0.0367545      0.0399746      0.0433073      0.0467350      0.0502374
      0.0537917      0.0573729      0.0609540      0.0645061      0.0679991
      0.0714017      0.0746824      0.0778092      0.0807509      0.0834771
      0.0859589      0.0881694      0.0900841      0.0916816      0.0929437
      0.0938558      0.0944074      0.0945919      0.0944074      0.0938558
      0.0929437      0.0916816      0.0900841      0.0881694      0.0859589
      0.0834771      0.0807509      0.0778092      0.0746824      0.0714017
      0.0679991      0.0645061      0.0609540      0.0573729      0.0537917
      0.0502374      0.0467350      0.0433073      0.0399746      0.0367545
      0.0336620      0.0307095      0.0279068      0.0252610      0.0227768
      0.0204569      0.0183017      0.0163097      0.0144778      0.0128016
      0.0112754     0.00989233     0.00864511     0.00752569     0.00652567
     0.00563648     0.00484947     0.00415608     0.00481173     0.00561451
     0.00652567     0.00755514     0.00871292      0.0100089      0.0114529
      0.0130541      0.0148212      0.0167618      0.0188827      0.0211889
      0.0236842      0.0263700      0.0292460      0.0323092      0.0355541
      0.0389724      0.0425527      0.0462809      0.0501394      0.0541078
      0.0581627      0.0622777      0.0664239      0.0705699      0.0746824
      0.0787264      0.0826659      0.0864640      0.0900841      0.0934899
      0.0966462      0.0995195       0.102079       0.104296       0.106145
       0.107606       0.108662       0.109301       0.109514       0.109301
       0.108662       0.107606       0.106145       0.104296       0.102079
      0.0995195      0.0966462      0.0934899      0.0900841      0.0864640
      0.0826659      0.0787264      0.0746824      0.0705699      0.0664239
      0.0622777      0.0581627      0.0541078      0.0501394      0.0462809
      0.0425527      0.0389724      0.0355541      0.0323092      0.0292460
      0.0263700      0.0236842      0.0211889      0.0188827      0.0167618
      0.0148212      0.0130541      0.0114529      0.0100089     0.00871292
     0.00755514     0.00652567     0.00561451     0.00481173     0.00554909
     0.00647489     0.00752569     0.00871292      0.0100481      0.0115427
      0.0132080      0.0150546      0.0170924      0.0193305      0.0217763
      0.0244360      0.0273136      0.0304111      0.0337278      0.0372604
      0.0410026      0.0449446      0.0490736      0.0533731      0.0578229
      0.0623995      0.0670757      0.0718213      0.0766029      0.0813842
      0.0861269      0.0907907      0.0953338      0.0997141       0.103889
       0.107817       0.111457       0.114770       0.117722       0.120278
       0.122411       0.124096       0.125314       0.126050       0.126297
       0.126050       0.125314       0.124096       0.122411       0.120278
       0.117722       0.114770       0.111457       0.107817       0.103889
      0.0997141      0.0953338      0.0907907      0.0861269      0.0813842
      0.0766029      0.0718213      0.0670757      0.0623995      0.0578229
      0.0533731      0.0490736      0.0449446      0.0410026      0.0372604
      0.0337278      0.0304111      0.0273136      0.0244360      0.0217763
      0.0193305      0.0170924      0.0150546      0.0132080      0.0115427
      0.0100481     0.00871292     0.00752569     0.00647489     0.00554909
     0.00637451     0.00743801     0.00864511      0.0100089      0.0115427
      0.0132597      0.0151726      0.0172939      0.0196349      0.0222058
      0.0250155      0.0280708      0.0313764      0.0349346      0.0387447
      0.0428028      0.0471016      0.0516300      0.0563732      0.0613122
      0.0664239      0.0716812      0.0770530      0.0825046      0.0879973
      0.0934899      0.0989381       0.104296       0.109514       0.114546
       0.119342       0.123854       0.128035       0.131842       0.135232
       0.138169       0.140619       0.142555       0.143954       0.144800
       0.145083       0.144800       0.143954       0.142555       0.140619
       0.138169       0.135232       0.131842       0.128035       0.123854
       0.119342       0.114546       0.109514       0.104296      0.0989381
      0.0934899      0.0879973      0.0825046      0.0770530      0.0716812
      0.0664239      0.0613122      0.0563732      0.0516300      0.0471016
      0.0428028      0.0387447      0.0349346      0.0313764      0.0280708
      0.0250155      0.0222058      0.0196349      0.0172939      0.0151726
      0.0132597      0.0115427      0.0100089     0.00864511     0.00743801
     0.00637451     0.00729415     0.00851108     0.00989233      0.0114529
      0.0132080      0.0151726      0.0173616      0.0197889      0.0224676
      0.0254094      0.0286244      0.0321205      0.0359030      0.0399746
      0.0443343      0.0489779      0.0538969      0.0590786      0.0645061
      0.0701576      0.0760068      0.0820225      0.0881694      0.0944074
       0.100693       0.106978       0.113212       0.119342       0.125314
       0.131072       0.136559       0.141722       0.146507       0.150863
       0.154742       0.158103       0.160906       0.163121       0.164722
       0.165690       0.166014       0.165690       0.164722       0.163121
       0.160906       0.158103       0.154742       0.150863       0.146507
       0.141722       0.136559       0.131072       0.125314       0.119342
       0.113212       0.106978       0.100693      0.0944074      0.0881694
      0.0820225      0.0760068      0.0701576      0.0645061      0.0590786
      0.0538969      0.0489779      0.0443343      0.0399746      0.0359030
      0.0321205      0.0286244      0.0254094      0.0224676      0.0197889
      0.0173616      0.0151726      0.0132080      0.0114529     0.00989233
     0.00851108     0.00729415     0.00831392     0.00970100      0.0112754
      0.0130541      0.0150546      0.0172939      0.0197889      0.0225555
      0.0256087      0.0289618      0.0326263      0.0366112      0.0409226
      0.0455633      0.0505326      0.0558254      0.0614320      0.0673383
