       0.174094       0.186452       0.199340       0.212750       0.226668
       0.241077       0.255958       0.271286       0.287033       0.303167
       0.319653       0.336451       0.353517       0.370804       0.388262
       0.405837       0.423471       0.441106       0.458677       0.476122
       0.493372       0.510361       0.527019       0.543276       0.559064
       0.574312       0.588953       0.602920       0.616147       0.628572
       0.640136       0.650781       0.660456       0.669112       0.676705
       0.683198       0.688556       0.692753       0.695766       0.697580
       0.698186       0.697580       0.695766       0.692753       0.688556
       0.683198       0.676705       0.669112       0.660456       0.650781
       0.640136       0.628572       0.616147       0.602920       0.588953
       0.574312       0.559064       0.543276       0.527019       0.510361
       0.493372       0.476122       0.458677       0.441106       0.423471
       0.405837       0.388262       0.370804       0.353517       0.336451
       0.319653       0.303167       0.287033       0.271286       0.255958
       0.241077       0.226668       0.212750       0.199340       0.186452
       0.174094       0.186452       0.199687       0.213490       0.227852
       0.242757       0.258190       0.274127       0.290542       0.307407
       0.324687       0.342343       0.360333       0.378610       0.397124
       0.415822       0.434644       0.453530       0.472416       0.491235
       0.509918       0.528393       0.546587       0.564428       0.581839
       0.598748       0.615078       0.630759       0.645717       0.659883
       0.673190       0.685574       0.696975       0.707337       0.716607
       0.724739       0.731693       0.737432       0.741926       0.745153
       0.747096       0.747745       0.747096       0.745153       0.741926
       0.737432       0.731693       0.724739       0.716607       0.707337
       0.696975       0.685574       0.673190       0.659883       0.645717
       0.630759       0.615078       0.598748       0.581839       0.564428
       0.546587       0.528393       0.509918       0.491235       0.472416
       0.453530       0.434644       0.415822       0.397124       0.378610
       0.360333       0.342343       0.324687       0.307407       0.290542
       0.274127       0.258190       0.242757       0.227852       0.213490
       0.199687       0.186452       0.199340       0.213490       0.228247
       0.243602       0.259538       0.276037       0.293075       0.310626
       0.328657       0.347131       0.366007       0.385240       0.404781
       0.424576       0.444565       0.464689       0.484881       0.505072
       0.525192       0.545166       0.564918       0.584370       0.603444
       0.622059       0.640136       0.657595       0.674360       0.690352
       0.705497       0.719724       0.732964       0.745153       0.756231
       0.766142       0.774837       0.782271       0.788406       0.793212
       0.796662       0.798739       0.799433       0.798739       0.796662
       0.793212       0.788406       0.782271       0.774837       0.766142
       0.756231       0.745153       0.732964       0.719724       0.705497
       0.690352       0.674360       0.657595       0.640136       0.622059
       0.603444       0.584370       0.564918       0.545166       0.525192
       0.505072       0.484881       0.464689       0.444565       0.424576
       0.404781       0.385240       0.366007       0.347131       0.328657
       0.310626       0.293075       0.276037       0.259538       0.243602
       0.228247       0.213490       0.199340       0.212750       0.227852
       0.243602       0.259989       0.276997       0.294606       0.312791
       0.331522       0.350765       0.370482       0.390628       0.411156
       0.432011       0.453137       0.474471       0.495948       0.517499
       0.539048       0.560522       0.581839       0.602920       0.623681
       0.644037       0.663905       0.683198       0.701832       0.719724
       0.736792       0.752956       0.768140       0.782271       0.795280
       0.807103       0.817681       0.826960       0.834894       0.841443
       0.846571       0.850253       0.852470       0.853211       0.852470
       0.850253       0.846571       0.841443       0.834894       0.826960
       0.817681       0.807103       0.795280       0.782271       0.768140
       0.752956       0.736792       0.719724       0.701832       0.683198
       0.663905       0.644037       0.623681       0.602920       0.581839
       0.560522       0.539048       0.517499       0.495948       0.474471
       0.453137       0.432011       0.411156       0.390628       0.370482
       0.350765       0.331522       0.312791       0.294606       0.276997
       0.259989       0.243602       0.227852       0.212750       0.226668
       0.242757       0.259538       0.276997       0.295118       0.313879
       0.333253       0.353210       0.373712       0.394719       0.416183
       0.438053       0.460273       0.482781       0.505511       0.528393
       0.551353       0.574312       0.597190       0.619902       0.642362
       0.664481       0.686170       0.707337       0.727892       0.747745
       0.766808       0.784992       0.802213       0.818391       0.833446
       0.847306       0.859903       0.871172       0.881059       0.889512
       0.896489       0.901953       0.905876       0.908238       0.909027
       0.908238       0.905876       0.901953       0.896489       0.889512
       0.881059       0.871172       0.859903       0.847306       0.833446
       0.818391       0.802213       0.784992       0.766808       0.747745
       0.727892       0.707337       0.686170       0.664481       0.642362
       0.619902       0.597190       0.574312       0.551353       0.528393
       0.505511       0.482781       0.460273       0.438053       0.416183
       0.394719       0.373712       0.353210       0.333253       0.313879
       0.295118       0.276997       0.259538       0.242757       0.226668
