        1.00506     0.00463186        1.00424
        1.00671     0.00615309        1.00564
        1.00687     0.00613780        1.00548
        1.00517     0.00462045        1.00413
        1.00590     0.00533754        1.00483
        1.00653     0.00614228        1.00577
        1.00864     0.00812599        1.00764
        1.00888     0.00814020        1.00746
        1.00671     0.00615309        1.00564
        1.00763     0.00707846        1.00657
        1.00837     0.00807738        1.00780
        1.01102      0.0106420        1.01028
        1.01138      0.0107060        1.01007
        1.00864     0.00812599        1.00764
        1.00977     0.00930903        1.00887
        1.01062      0.0105333        1.01044
        1.01392      0.0138202        1.01372
        1.01444      0.0139629        1.01350
        1.01102      0.0106420        1.01028
        1.01240      0.0121402        1.01189
        1.01336      0.0136206        1.01388
        1.01743      0.0177966        1.01817
        1.01817      0.0180579        1.01795
        1.01392      0.0138202        1.01372
        1.01560      0.0156995        1.01580
        1.01666      0.0174643        1.01831
        1.02163      0.0227235        1.02387
        1.02265      0.0231570        1.02368
        1.01743      0.0177966        1.01817
        1.01944      0.0201312        1.02085
        1.02057      0.0222028        1.02397
        1.02659      0.0287680        1.03113
        1.02797      0.0294445        1.03100
        1.02163      0.0227235        1.02387
        1.02401      0.0255951        1.02729
        1.02516      0.0279865        1.03113
        1.03237      0.0361091        1.04028
        1.03422      0.0371203        1.04027
        1.02659      0.0287680        1.03113
        1.02937      0.0322649        1.03544
        1.03049      0.0349744        1.04011
        1.03905      0.0449338        1.05171
        1.04147      0.0463961        1.05191
        1.03237      0.0361091        1.04028
        1.03560      0.0403241        1.04568
        1.03660      0.0433299        1.05129
        1.04665      0.0554309        1.06587
        1.04979      0.0574897        1.06639
        1.03905      0.0449338        1.05171
        1.04273      0.0499616        1.05842
        1.04351      0.0532149        1.06508
        1.05518      0.0677837        1.08326
        1.05919      0.0706166        1.08425
        1.04665      0.0554309        1.06587
        1.05080      0.0613644        1.07413
        1.05123      0.0647823        1.08193
        1.06464      0.0821596        1.10442
        1.06968      0.0859808        1.10609
        1.05518      0.0677837        1.08326
        1.05980      0.0747092        1.09333
        1.05971      0.0781669        1.10234
        1.07497      0.0986998        1.12994
        1.08122       0.103762        1.13255
        1.06464      0.0821596        1.10442
        1.06970      0.0901518        1.11660
        1.06889      0.0934750        1.12684
        1.08606       0.117506        1.16044
        1.09372       0.124102        1.16433
        1.07497      0.0986998        1.12994
        1.08043       0.107815        1.14453
        1.07867       0.110772        1.15597
        1.09777       0.138625        1.19655
        1.10704       0.147089        1.20213
        1.08606       0.117506        1.16044
        1.09185       0.127775        1.17775
        1.08890       0.130073        1.19031
        1.10990       0.162036        1.23890
        1.12096       0.172741        1.24668
        1.09777       0.138625        1.19655
        1.10380       0.150048        1.21691
        1.09940       0.151324        1.23038
        1.12221       0.187638        1.28810
        1.13524       0.200989        1.29869
        1.10990       0.162036        1.23890
        1.11605       0.174573        1.26261
        1.10992       0.174397        1.27670
        1.13439       0.215230        1.34470
        1.14956       0.231660        1.35883
        1.12221       0.187638        1.28810
        1.12834       0.201202        1.31544
        1.12020       0.199074        1.32971
        1.14611       0.244508        1.40916
        1.16354       0.264465        1.42767
        1.13439       0.215230        1.34470
        1.14033       0.229682        1.37592
        1.12993       0.225044        1.38979
        1.15701       0.275053        1.48184
        1.17677       0.298984        1.50570
        1.14611       0.244508        1.40916
        1.15169       0.259653        1.44446
        1.13879       0.251894        1.45717
        1.16669       0.306326        1.56294
        1.18881       0.334668        1.59322
        1.15701       0.275053        1.48184
        1.16203       0.290636        1.52133
        1.14644       0.279109        1.53196
        1.17476       0.337678        1.65247
        1.19919       0.370827        1.69036
